match_time,home_team,away_team,home_goals,away_goals,category
2024-06-30T19:03:00+09:00,ヴィッセル神戸,鹿島アントラーズ,3,1,J1
2024-06-30T19:03:00+09:00,湘南ベルマーレ,京都サンガF.C.,0,1,J1
2024-06-30T19:03:00+09:00,ジェフユナイテッド千葉,鹿児島ユナイテッドＦＣ,2,1,J2
2024-06-30T19:04:00+09:00,サガン鳥栖,柏レイソル,1,4,J1
2024-07-03T19:03:00+09:00,横浜Ｆ・マリノス,サガン鳥栖,0,1,J1
2024-07-05T19:03:00+09:00,サンフレッチェ広島,ヴィッセル神戸,1,3,J1
2024-07-06T18:03:00+09:00,鹿島アントラーズ,北海道コンサドーレ札幌,2,0,J1
2024-07-06T18:03:00+09:00,ＦＣ町田ゼルビア,名古屋グランパス,1,0,J1
2024-07-06T18:03:00+09:00,いわきＦＣ,大分トリニータ,0,1,J2
2024-07-06T18:03:00+09:00,横浜ＦＣ,ブラウブリッツ秋田,1,0,J2
2024-07-06T18:03:00+09:00,岩手,ＳＣ相模原,0,1,J3
2024-07-06T18:03:00+09:00,ＦＣ大阪,カターレ富山,0,0,J3
2024-07-06T18:03:00+09:00,ヴァンラーレ八戸,松本山雅ＦＣ,1,0,J3
2024-07-06T18:03:00+09:00,ツエーゲン金沢,ＡＣ長野パルセイロ,3,0,J3
2024-07-06T18:04:00+09:00,藤枝ＭＹＦＣ,水戸ホーリーホック,3,1,J2
2024-07-06T18:04:00+09:00,ヴァンフォーレ甲府,徳島ヴォルティス,1,3,J2
2024-07-06T18:05:00+09:00,沼津,ＲＢ大宮アルディージャ,3,1,J3
2024-07-06T18:33:00+09:00,ジュビロ磐田,川崎フロンターレ,2,2,J1
2024-07-06T18:33:00+09:00,アルビレックス新潟,サガン鳥栖,3,4,J1
2024-07-06T18:33:00+09:00,清水エスパルス,ジェフユナイテッド千葉,2,0,J2
2024-07-06T18:43:00+09:00,東京ヴェルディ,セレッソ大阪,1,1,J1
2024-07-06T19:03:00+09:00,ガンバ大阪,横浜Ｆ・マリノス,4,0,J1
2024-07-06T19:03:00+09:00,浦和レッズ,湘南ベルマーレ,2,3,J1
2024-07-06T19:03:00+09:00,ファジアーノ岡山,ベガルタ仙台,2,0,J2
2024-07-06T19:03:00+09:00,モンテディオ山形,栃木,1,0,J2
2024-07-06T19:03:00+09:00,レノファ山口ＦＣ,鹿児島ユナイテッドＦＣ,1,0,J2
2024-07-06T19:03:00+09:00,Ｖ・ファーレン長崎,ロアッソ熊本,2,0,J2
2024-07-06T19:03:00+09:00,ガイナーレ鳥取,ギラヴァンツ北九州,1,2,J3
2024-07-06T19:03:00+09:00,テゲバジャーロ宮崎,ＦＣ岐阜,0,1,J3
2024-07-06T19:33:00+09:00,柏レイソル,ＦＣ東京,3,2,J1
2024-07-07T15:03:00+09:00,福島ユナイテッドＦＣ,ＦＣ今治,2,3,J3
2024-07-07T18:03:00+09:00,カマタマーレ讃岐,ＦＣ琉球,0,1,J3
2024-07-07T18:03:00+09:00,奈良クラブ,YS横浜,2,2,J3
2024-07-07T19:03:00+09:00,愛媛ＦＣ,ザスパ群馬,0,4,J2
2024-07-07T19:04:00+09:00,アビスパ福岡,京都サンガF.C.,1,2,J1
2024-07-13T14:03:00+09:00,北海道コンサドーレ札幌,ヴィッセル神戸,1,1,J1
2024-07-13T18:03:00+09:00,カターレ富山,ＦＣ琉球,3,0,J3
2024-07-13T18:03:00+09:00,ヴァンラーレ八戸,ガイナーレ鳥取,1,0,J3
2024-07-13T18:03:00+09:00,ＡＣ長野パルセイロ,岩手,0,0,J3
2024-07-13T18:03:00+09:00,YS横浜,福島ユナイテッドＦＣ,2,1,J3
2024-07-13T18:03:00+09:00,ＳＣ相模原,沼津,1,0,J3
2024-07-13T19:03:00+09:00,ＦＣ東京,アルビレックス新潟,2,0,J1
2024-07-13T19:03:00+09:00,藤枝ＭＹＦＣ,愛媛ＦＣ,0,1,J2
2024-07-13T19:03:00+09:00,鹿児島ユナイテッドＦＣ,ザスパ群馬,1,1,J2
2024-07-13T19:03:00+09:00,ＦＣ岐阜,奈良クラブ,1,1,J3
2024-07-13T19:03:00+09:00,ＲＢ大宮アルディージャ,カマタマーレ讃岐,1,0,J3
2024-07-14T18:03:00+09:00,東京ヴェルディ,ＦＣ町田ゼルビア,0,1,J1
2024-07-14T18:03:00+09:00,名古屋グランパス,柏レイソル,2,1,J1
2024-07-14T18:03:00+09:00,水戸ホーリーホック,横浜ＦＣ,2,2,J2
2024-07-14T18:03:00+09:00,ブラウブリッツ秋田,レノファ山口ＦＣ,1,0,J2
2024-07-14T18:03:00+09:00,ヴァンフォーレ甲府,Ｖ・ファーレン長崎,2,2,J2
2024-07-14T18:03:00+09:00,ギラヴァンツ北九州,テゲバジャーロ宮崎,1,0,J3
2024-07-14T18:03:00+09:00,松本山雅ＦＣ,ＦＣ大阪,2,0,J3
2024-07-14T18:33:00+09:00,サンフレッチェ広島,アビスパ福岡,1,0,J1
2024-07-14T18:33:00+09:00,京都サンガF.C.,浦和レッズ,0,0,J1
2024-07-14T19:03:00+09:00,湘南ベルマーレ,ジュビロ磐田,5,0,J1
2024-07-14T19:03:00+09:00,サガン鳥栖,ガンバ大阪,0,2,J1
2024-07-14T19:03:00+09:00,栃木,ファジアーノ岡山,1,1,J2
2024-07-14T19:03:00+09:00,ジェフユナイテッド千葉,ロアッソ熊本,0,2,J2
2024-07-14T19:03:00+09:00,大分トリニータ,清水エスパルス,0,2,J2
2024-07-14T19:03:00+09:00,徳島ヴォルティス,ベガルタ仙台,2,0,J2
2024-07-14T19:03:00+09:00,モンテディオ山形,いわきＦＣ,1,2,J2
2024-07-14T19:03:00+09:00,ＦＣ今治,ツエーゲン金沢,3,0,J3
2024-07-14T19:04:00+09:00,川崎フロンターレ,セレッソ大阪,1,1,J1
2024-07-14T19:33:00+09:00,横浜Ｆ・マリノス,鹿島アントラーズ,4,1,J1
2024-07-20T18:03:00+09:00,ＦＣ町田ゼルビア,横浜Ｆ・マリノス,1,2,J1
2024-07-20T18:03:00+09:00,ギラヴァンツ北九州,松本山雅ＦＣ,0,0,J3
2024-07-20T18:03:00+09:00,ＡＣ長野パルセイロ,ＦＣ今治,0,2,J3
2024-07-20T18:03:00+09:00,ＦＣ大阪,ＲＢ大宮アルディージャ,0,0,J3
2024-07-20T18:03:00+09:00,沼津,ＦＣ岐阜,2,1,J3
2024-07-20T18:04:00+09:00,鹿島アントラーズ,ＦＣ東京,2,1,J1
2024-07-20T18:04:00+09:00,福島ユナイテッドＦＣ,テゲバジャーロ宮崎,3,0,J3
2024-07-20T18:04:00+09:00,ツエーゲン金沢,ヴァンラーレ八戸,1,0,J3
2024-07-20T19:03:00+09:00,ガンバ大阪,湘南ベルマーレ,0,1,J1
2024-07-20T19:03:00+09:00,ジュビロ磐田,京都サンガF.C.,1,2,J1
2024-07-20T19:03:00+09:00,ヴィッセル神戸,名古屋グランパス,3,3,J1
2024-07-20T19:03:00+09:00,柏レイソル,川崎フロンターレ,2,3,J1
2024-07-20T19:03:00+09:00,浦和レッズ,北海道コンサドーレ札幌,3,4,J1
2024-07-20T19:03:00+09:00,アビスパ福岡,東京ヴェルディ,0,1,J1
2024-07-20T19:03:00+09:00,セレッソ大阪,アルビレックス新潟,1,2,J1
2024-07-20T19:03:00+09:00,ガイナーレ鳥取,YS横浜,1,1,J3
2024-07-21T18:03:00+09:00,岩手,カターレ富山,0,1,J3
2024-07-21T18:03:00+09:00,ＦＣ琉球,奈良クラブ,1,4,J3
2024-07-21T18:04:00+09:00,カマタマーレ讃岐,ＳＣ相模原,0,0,J3
2024-07-21T19:03:00+09:00,サガン鳥栖,サンフレッチェ広島,1,4,J1
2024-07-27T18:03:00+09:00,カターレ富山,ＡＣ長野パルセイロ,2,0,J3
2024-07-27T18:03:00+09:00,YS横浜,ヴァンラーレ八戸,1,1,J3
2024-07-27T18:03:00+09:00,ＦＣ大阪,カマタマーレ讃岐,1,3,J3
2024-07-27T18:03:00+09:00,奈良クラブ,沼津,2,3,J3
2024-07-27T18:04:00+09:00,ＳＣ相模原,ツエーゲン金沢,0,1,J3
2024-07-27T19:03:00+09:00,ＦＣ今治,岩手,2,1,J3
2024-07-27T19:03:00+09:00,松本山雅ＦＣ,福島ユナイテッドＦＣ,1,1,J3
2024-07-27T19:03:00+09:00,テゲバジャーロ宮崎,ＲＢ大宮アルディージャ,0,2,J3
2024-07-27T19:03:00+09:00,ＦＣ琉球,ギラヴァンツ北九州,0,1,J3
2024-07-28T19:03:00+09:00,ＦＣ岐阜,ガイナーレ鳥取,0,1,J3
2024-08-03T18:04:00+09:00,横浜ＦＣ,ジェフユナイテッド千葉,2,1,J2
2024-08-03T19:03:00+09:00,ロアッソ熊本,栃木,0,2,J2
2024-08-03T19:03:00+09:00,レノファ山口ＦＣ,大分トリニータ,2,0,J2
2024-08-03T19:03:00+09:00,Ｖ・ファーレン長崎,水戸ホーリーホック,1,2,J2
2024-08-03T19:03:00+09:00,鹿児島ユナイテッドＦＣ,藤枝ＭＹＦＣ,2,3,J2
2024-08-03T19:03:00+09:00,ザスパ群馬,ヴァンフォーレ甲府,0,1,J2
2024-08-03T19:03:00+09:00,ファジアーノ岡山,モンテディオ山形,1,1,J2
2024-08-03T19:03:00+09:00,ベガルタ仙台,清水エスパルス,2,1,J2
2024-08-03T19:03:00+09:00,愛媛ＦＣ,徳島ヴォルティス,0,1,J2
2024-08-04T18:04:00+09:00,いわきＦＣ,ブラウブリッツ秋田,2,0,J2
2024-08-07T19:03:00+09:00,セレッソ大阪,ＦＣ町田ゼルビア,0,0,J1
2024-08-07T19:03:00+09:00,東京ヴェルディ,サンフレッチェ広島,0,1,J1
2024-08-07T19:03:00+09:00,湘南ベルマーレ,アビスパ福岡,1,1,J1
2024-08-07T19:03:00+09:00,ガンバ大阪,ＦＣ東京,0,0,J1
2024-08-07T19:03:00+09:00,アルビレックス新潟,ジュビロ磐田,2,2,J1
2024-08-07T19:03:00+09:00,京都サンガF.C.,名古屋グランパス,3,2,J1
2024-08-07T19:03:00+09:00,川崎フロンターレ,ヴィッセル神戸,3,0,J1
2024-08-07T19:03:00+09:00,鹿島アントラーズ,サガン鳥栖,3,0,J1
2024-08-07T19:33:00+09:00,横浜Ｆ・マリノス,北海道コンサドーレ札幌,3,2,J1
2024-08-10T14:01:00+09:00,北海道コンサドーレ札幌,アビスパ福岡,2,2,J1
2024-08-10T18:03:00+09:00,水戸ホーリーホック,ベガルタ仙台,0,1,J2
2024-08-10T18:03:00+09:00,ヴァンフォーレ甲府,藤枝ＭＹＦＣ,3,0,J2
2024-08-10T18:03:00+09:00,いわきＦＣ,愛媛ＦＣ,2,1,J2
2024-08-10T18:03:00+09:00,横浜ＦＣ,Ｖ・ファーレン長崎,0,0,J2
2024-08-10T18:33:00+09:00,清水エスパルス,ザスパ群馬,4,0,J2
2024-08-10T19:03:00+09:00,ファジアーノ岡山,ジェフユナイテッド千葉,0,0,J2
2024-08-10T19:05:00+09:00,レノファ山口ＦＣ,栃木,4,3,J2
2024-08-11T18:03:00+09:00,ＦＣ町田ゼルビア,湘南ベルマーレ,0,1,J1
2024-08-11T18:03:00+09:00,ブラウブリッツ秋田,鹿児島ユナイテッドＦＣ,2,0,J2
2024-08-11T18:33:00+09:00,サンフレッチェ広島,セレッソ大阪,2,0,J1
2024-08-11T19:03:00+09:00,ジュビロ磐田,鹿島アントラーズ,2,1,J1
2024-08-11T19:03:00+09:00,柏レイソル,ガンバ大阪,0,0,J1
2024-08-11T19:03:00+09:00,ＦＣ東京,川崎フロンターレ,0,3,J1
2024-08-11T19:03:00+09:00,名古屋グランパス,東京ヴェルディ,1,0,J1
2024-08-11T19:03:00+09:00,モンテディオ山形,徳島ヴォルティス,1,0,J2
2024-08-11T19:03:00+09:00,大分トリニータ,ロアッソ熊本,2,1,J2
2024-08-11T19:04:00+09:00,サガン鳥栖,浦和レッズ,1,1,J1
2024-08-11T19:33:00+09:00,横浜Ｆ・マリノス,ヴィッセル神戸,1,2,J1
2024-08-12T19:03:00+09:00,アルビレックス新潟,京都サンガF.C.,2,0,J1
2024-08-16T19:34:00+09:00,北海道コンサドーレ札幌,サガン鳥栖,5,3,J1
2024-08-17T18:03:00+09:00,鹿島アントラーズ,浦和レッズ,0,0,J1
2024-08-17T18:03:00+09:00,ヴァンラーレ八戸,ＦＣ岐阜,4,1,J3
2024-08-17T18:03:00+09:00,ＡＣ長野パルセイロ,テゲバジャーロ宮崎,3,1,J3
2024-08-17T18:03:00+09:00,ギラヴァンツ北九州,カターレ富山,2,0,J3
2024-08-17T18:03:00+09:00,YS横浜,カマタマーレ讃岐,1,2,J3
2024-08-17T18:03:00+09:00,福島ユナイテッドＦＣ,ＦＣ琉球,0,1,J3
2024-08-17T18:06:00+09:00,ＦＣ町田ゼルビア,ジュビロ磐田,4,0,J1
2024-08-17T18:33:00+09:00,清水エスパルス,ヴァンフォーレ甲府,3,0,J2
2024-08-17T19:03:00+09:00,セレッソ大阪,京都サンガF.C.,3,5,J1
2024-08-17T19:03:00+09:00,ヴィッセル神戸,ガンバ大阪,2,2,J1
2024-08-17T19:03:00+09:00,湘南ベルマーレ,柏レイソル,1,2,J1
2024-08-17T19:03:00+09:00,ＦＣ東京,東京ヴェルディ,0,0,J1
2024-08-17T19:03:00+09:00,名古屋グランパス,サンフレッチェ広島,1,2,J1
2024-08-17T19:03:00+09:00,ロアッソ熊本,水戸ホーリーホック,0,1,J2
2024-08-17T19:03:00+09:00,ジェフユナイテッド千葉,いわきＦＣ,0,3,J2
2024-08-17T19:03:00+09:00,藤枝ＭＹＦＣ,レノファ山口ＦＣ,3,0,J2
2024-08-17T19:03:00+09:00,ザスパ群馬,横浜ＦＣ,1,2,J2
2024-08-17T19:03:00+09:00,栃木,ブラウブリッツ秋田,0,0,J2
2024-08-17T19:03:00+09:00,ベガルタ仙台,鹿児島ユナイテッドＦＣ,1,0,J2
2024-08-17T19:03:00+09:00,モンテディオ山形,Ｖ・ファーレン長崎,4,2,J2
2024-08-17T19:03:00+09:00,ガイナーレ鳥取,奈良クラブ,2,1,J3
2024-08-17T19:03:00+09:00,ＲＢ大宮アルディージャ,ツエーゲン金沢,2,0,J3
2024-08-17T19:03:00+09:00,ＦＣ今治,ＦＣ大阪,1,1,J3
2024-08-17T19:03:00+09:00,松本山雅ＦＣ,ＳＣ相模原,3,2,J3
2024-08-17T19:04:00+09:00,川崎フロンターレ,横浜Ｆ・マリノス,1,3,J1
2024-08-17T19:05:00+09:00,徳島ヴォルティス,ファジアーノ岡山,1,1,J2
2024-08-17T19:33:00+09:00,アビスパ福岡,アルビレックス新潟,0,1,J1
2024-08-18T19:03:00+09:00,愛媛ＦＣ,大分トリニータ,3,2,J2
2024-08-24T18:03:00+09:00,ヴァンラーレ八戸,ＳＣ相模原,2,1,J3
2024-08-24T18:03:00+09:00,沼津,ＦＣ今治,1,2,J3
2024-08-24T18:03:00+09:00,カターレ富山,松本山雅ＦＣ,3,0,J3
2024-08-24T18:04:00+09:00,奈良クラブ,ギラヴァンツ北九州,0,2,J3
2024-08-24T18:04:00+09:00,ツエーゲン金沢,ＦＣ琉球,1,2,J3
2024-08-24T18:05:00+09:00,横浜ＦＣ,徳島ヴォルティス,2,0,J2
2024-08-24T18:33:00+09:00,ガンバ大阪,アビスパ福岡,2,2,J1
2024-08-24T19:03:00+09:00,湘南ベルマーレ,名古屋グランパス,0,1,J1
2024-08-24T19:03:00+09:00,京都サンガF.C.,ＦＣ東京,3,0,J1
2024-08-24T19:03:00+09:00,横浜Ｆ・マリノス,セレッソ大阪,4,0,J1
2024-08-24T19:03:00+09:00,Ｖ・ファーレン長崎,レノファ山口ＦＣ,1,2,J2
2024-08-24T19:03:00+09:00,藤枝ＭＹＦＣ,モンテディオ山形,0,1,J2
2024-08-24T19:03:00+09:00,鹿児島ユナイテッドＦＣ,清水エスパルス,0,1,J2
2024-08-24T19:03:00+09:00,ファジアーノ岡山,大分トリニータ,0,0,J2
2024-08-24T19:03:00+09:00,テゲバジャーロ宮崎,岩手,3,0,J3
2024-08-24T19:03:00+09:00,ガイナーレ鳥取,ＦＣ大阪,2,1,J3
2024-08-25T18:03:00+09:00,水戸ホーリーホック,ザスパ群馬,2,1,J2
2024-08-25T18:03:00+09:00,ブラウブリッツ秋田,愛媛ＦＣ,0,0,J2
2024-08-25T18:03:00+09:00,いわきＦＣ,ロアッソ熊本,3,4,J2
2024-08-25T18:04:00+09:00,東京ヴェルディ,鹿島アントラーズ,2,1,J1
2024-08-25T18:33:00+09:00,サンフレッチェ広島,柏レイソル,2,0,J1
2024-08-25T19:03:00+09:00,アルビレックス新潟,ＦＣ町田ゼルビア,0,0,J1
2024-08-25T19:03:00+09:00,ヴィッセル神戸,サガン鳥栖,2,0,J1
2024-08-25T19:03:00+09:00,ジュビロ磐田,北海道コンサドーレ札幌,0,2,J1
2024-08-25T19:03:00+09:00,栃木,ヴァンフォーレ甲府,1,2,J2
2024-08-25T19:03:00+09:00,ジェフユナイテッド千葉,ベガルタ仙台,4,2,J2
2024-08-25T19:03:00+09:00,ＦＣ岐阜,YS横浜,5,1,J3
2024-08-30T19:03:00+09:00,ＦＣ大阪,ツエーゲン金沢,1,1,J3
2024-08-31T18:03:00+09:00,ＦＣ町田ゼルビア,浦和レッズ,2,2,J1
2024-08-31T18:03:00+09:00,水戸ホーリーホック,愛媛ＦＣ,3,1,J2
2024-08-31T18:03:00+09:00,ヴァンフォーレ甲府,鹿児島ユナイテッドＦＣ,1,0,J2
2024-08-31T18:03:00+09:00,ＳＣ相模原,ＡＣ長野パルセイロ,1,1,J3
2024-08-31T18:03:00+09:00,福島ユナイテッドＦＣ,ギラヴァンツ北九州,1,0,J3
2024-08-31T18:04:00+09:00,ＦＣ琉球,ガイナーレ鳥取,3,1,J3
2024-08-31T18:33:00+09:00,サンフレッチェ広島,ＦＣ東京,3,2,J1
2024-08-31T18:33:00+09:00,カターレ富山,沼津,5,1,J3
2024-08-31T19:03:00+09:00,柏レイソル,東京ヴェルディ,2,3,J1
2024-08-31T19:03:00+09:00,Ｖ・ファーレン長崎,栃木,1,1,J2
2024-08-31T19:03:00+09:00,ベガルタ仙台,いわきＦＣ,2,0,J2
2024-08-31T19:03:00+09:00,レノファ山口ＦＣ,ファジアーノ岡山,0,2,J2
2024-08-31T19:03:00+09:00,モンテディオ山形,横浜ＦＣ,1,2,J2
2024-08-31T19:03:00+09:00,ＲＢ大宮アルディージャ,YS横浜,3,0,J3
2024-08-31T19:03:00+09:00,ＦＣ岐阜,松本山雅ＦＣ,0,1,J3
2024-08-31T19:03:00+09:00,ＦＣ今治,奈良クラブ,6,0,J3
2024-08-31T19:03:00+09:00,テゲバジャーロ宮崎,ヴァンラーレ八戸,3,2,J3
2024-08-31T19:04:00+09:00,サガン鳥栖,湘南ベルマーレ,1,2,J1
2024-09-01T14:03:00+09:00,北海道コンサドーレ札幌,川崎フロンターレ,2,0,J1
2024-09-01T18:03:00+09:00,岩手,カマタマーレ讃岐,1,2,J3
2024-09-01T19:03:00+09:00,アビスパ福岡,ヴィッセル神戸,0,2,J1
2024-09-01T19:03:00+09:00,ザスパ群馬,ブラウブリッツ秋田,1,0,J2
2024-09-01T19:03:00+09:00,大分トリニータ,ジェフユナイテッド千葉,0,2,J2
2024-09-01T19:03:00+09:00,ロアッソ熊本,藤枝ＭＹＦＣ,1,2,J2
2024-09-06T13:03:00+09:00,ヴァンラーレ八戸,福島ユナイテッドＦＣ,0,1,J3
2024-09-07T18:03:00+09:00,ＳＣ相模原,テゲバジャーロ宮崎,0,1,J3
2024-09-07T18:03:00+09:00,YS横浜,ツエーゲン金沢,2,2,J3
2024-09-07T18:03:00+09:00,松本山雅ＦＣ,ＲＢ大宮アルディージャ,0,1,J3
2024-09-07T18:03:00+09:00,ギラヴァンツ北九州,ＦＣ今治,0,3,J3
2024-09-07T18:03:00+09:00,ＦＣ琉球,岩手,1,2,J3
2024-09-07T18:33:00+09:00,清水エスパルス,Ｖ・ファーレン長崎,1,1,J2
2024-09-07T19:03:00+09:00,ジェフユナイテッド千葉,水戸ホーリーホック,4,0,J2
2024-09-07T19:03:00+09:00,藤枝ＭＹＦＣ,栃木,1,0,J2
2024-09-07T19:03:00+09:00,レノファ山口ＦＣ,徳島ヴォルティス,1,2,J2
2024-09-07T19:03:00+09:00,大分トリニータ,モンテディオ山形,0,3,J2
2024-09-07T19:03:00+09:00,ザスパ群馬,ベガルタ仙台,0,0,J2
2024-09-07T19:03:00+09:00,鹿児島ユナイテッドＦＣ,いわきＦＣ,1,3,J2
2024-09-07T19:03:00+09:00,愛媛ＦＣ,横浜ＦＣ,1,4,J2
2024-09-07T19:03:00+09:00,ＡＣ長野パルセイロ,ＦＣ大阪,0,2,J3
2024-09-07T19:03:00+09:00,ガイナーレ鳥取,沼津,3,1,J3
2024-09-08T18:03:00+09:00,ファジアーノ岡山,ブラウブリッツ秋田,0,1,J2
2024-09-08T18:03:00+09:00,奈良クラブ,カターレ富山,0,0,J3
2024-09-08T18:03:00+09:00,カマタマーレ讃岐,ＦＣ岐阜,4,0,J3
2024-09-11T19:03:00+09:00,ＡＣ長野パルセイロ,ＲＢ大宮アルディージャ,0,0,J3
2024-09-13T19:03:00+09:00,川崎フロンターレ,サガン鳥栖,3,2,J1
2024-09-13T19:04:00+09:00,ヴィッセル神戸,セレッソ大阪,2,1,J1
2024-09-13T19:04:00+09:00,横浜Ｆ・マリノス,京都サンガF.C.,1,2,J1
2024-09-14T14:04:00+09:00,北海道コンサドーレ札幌,東京ヴェルディ,0,2,J1
2024-09-14T14:06:00+09:00,岩手,ヴァンラーレ八戸,1,2,J3
2024-09-14T15:05:00+09:00,ＦＣ岐阜,ＳＣ相模原,1,2,J3
2024-09-14T18:03:00+09:00,アビスパ福岡,ＦＣ町田ゼルビア,0,3,J1
2024-09-14T18:03:00+09:00,カターレ富山,YS横浜,3,2,J3
2024-09-14T18:04:00+09:00,鹿島アントラーズ,サンフレッチェ広島,2,2,J1
2024-09-14T18:05:00+09:00,ベガルタ仙台,藤枝ＭＹＦＣ,2,3,J2
2024-09-14T18:05:00+09:00,ツエーゲン金沢,カマタマーレ讃岐,1,3,J3
2024-09-14T18:33:00+09:00,清水エスパルス,レノファ山口ＦＣ,4,1,J2
2024-09-14T19:03:00+09:00,ガンバ大阪,浦和レッズ,0,1,J1
2024-09-14T19:03:00+09:00,モンテディオ山形,ザスパ群馬,4,1,J2
2024-09-14T19:04:00+09:00,柏レイソル,ジュビロ磐田,0,2,J1
2024-09-14T19:04:00+09:00,ＦＣ東京,名古屋グランパス,4,1,J1
2024-09-14T19:04:00+09:00,ファジアーノ岡山,愛媛ＦＣ,3,0,J2
2024-09-14T19:04:00+09:00,ＡＣ長野パルセイロ,奈良クラブ,1,1,J3
2024-09-14T19:05:00+09:00,アルビレックス新潟,湘南ベルマーレ,3,1,J1
2024-09-14T19:05:00+09:00,ブラウブリッツ秋田,ジェフユナイテッド千葉,1,0,J2
2024-09-14T19:05:00+09:00,ＦＣ今治,松本山雅ＦＣ,1,1,J3
2024-09-14T19:05:00+09:00,ＲＢ大宮アルディージャ,ギラヴァンツ北九州,3,0,J3
2024-09-14T19:06:00+09:00,徳島ヴォルティス,大分トリニータ,3,1,J2
2024-09-15T16:04:00+09:00,いわきＦＣ,Ｖ・ファーレン長崎,0,2,J2
2024-09-15T18:04:00+09:00,鹿児島ユナイテッドＦＣ,ロアッソ熊本,0,2,J2
2024-09-15T18:04:00+09:00,横浜ＦＣ,ヴァンフォーレ甲府,1,0,J2
2024-09-15T18:05:00+09:00,福島ユナイテッドＦＣ,ガイナーレ鳥取,2,3,J3
2024-09-15T18:05:00+09:00,沼津,ＦＣ大阪,0,1,J3
2024-09-15T19:03:00+09:00,栃木,水戸ホーリーホック,2,3,J2
2024-09-15T19:04:00+09:00,テゲバジャーロ宮崎,ＦＣ琉球,2,0,J3
2024-09-18T19:03:00+09:00,名古屋グランパス,アルビレックス新潟,3,0,J1
2024-09-18T19:03:00+09:00,徳島ヴォルティス,清水エスパルス,1,2,J2
2024-09-21T18:03:00+09:00,鹿島アントラーズ,柏レイソル,0,0,J1
2024-09-21T18:03:00+09:00,ロアッソ熊本,ブラウブリッツ秋田,3,1,J2
2024-09-21T18:03:00+09:00,愛媛ＦＣ,モンテディオ山形,1,3,J2
2024-09-21T18:03:00+09:00,横浜ＦＣ,大分トリニータ,1,1,J2
2024-09-21T18:03:00+09:00,ＳＣ相模原,ＦＣ今治,2,0,J3
2024-09-21T18:03:00+09:00,ヴァンラーレ八戸,ＲＢ大宮アルディージャ,2,3,J3
2024-09-21T18:03:00+09:00,ギラヴァンツ北九州,ＦＣ岐阜,2,0,J3
2024-09-21T18:03:00+09:00,ＦＣ琉球,沼津,1,1,J3
2024-09-21T18:04:00+09:00,ベガルタ仙台,ヴァンフォーレ甲府,2,2,J2
2024-09-21T19:03:00+09:00,ＦＣ町田ゼルビア,北海道コンサドーレ札幌,0,0,J1
2024-09-21T19:03:00+09:00,ジェフユナイテッド千葉,レノファ山口ＦＣ,4,1,J2
2024-09-21T19:03:00+09:00,ガイナーレ鳥取,ＡＣ長野パルセイロ,2,0,J3
2024-09-21T19:04:00+09:00,浦和レッズ,ＦＣ東京,0,2,J1
2024-09-21T19:05:00+09:00,ジュビロ磐田,アビスパ福岡,0,0,J1
2024-09-22T14:03:00+09:00,Ｖ・ファーレン長崎,ザスパ群馬,2,0,J2
2024-09-22T14:03:00+09:00,水戸ホーリーホック,ファジアーノ岡山,0,0,J2
2024-09-22T14:03:00+09:00,ツエーゲン金沢,カターレ富山,0,1,J3
2024-09-22T14:33:00+09:00,藤枝ＭＹＦＣ,清水エスパルス,2,3,J2
2024-09-22T15:03:00+09:00,カマタマーレ讃岐,松本山雅ＦＣ,1,4,J3
2024-09-22T16:04:00+09:00,名古屋グランパス,川崎フロンターレ,2,0,J1
2024-09-22T18:03:00+09:00,アルビレックス新潟,ヴィッセル神戸,2,3,J1
2024-09-22T18:03:00+09:00,東京ヴェルディ,サガン鳥栖,2,0,J1
2024-09-22T18:04:00+09:00,徳島ヴォルティス,いわきＦＣ,0,1,J2
2024-09-22T18:04:00+09:00,奈良クラブ,テゲバジャーロ宮崎,2,2,J3
2024-09-22T18:33:00+09:00,サンフレッチェ広島,横浜Ｆ・マリノス,6,2,J1
2024-09-22T19:03:00+09:00,京都サンガF.C.,ガンバ大阪,2,2,J1
2024-09-22T19:03:00+09:00,栃木,鹿児島ユナイテッドＦＣ,2,1,J2
2024-09-22T19:04:00+09:00,湘南ベルマーレ,セレッソ大阪,1,2,J1
2024-09-23T14:03:00+09:00,ＦＣ大阪,福島ユナイテッドＦＣ,1,2,J3
2024-09-25T19:03:00+09:00,ヴァンフォーレ甲府,ロアッソ熊本,2,4,J2
2024-09-27T19:03:00+09:00,川崎フロンターレ,アルビレックス新潟,5,1,J1
2024-09-28T13:01:00+09:00,北海道コンサドーレ札幌,京都サンガF.C.,2,0,J1
2024-09-28T14:03:00+09:00,ＲＢ大宮アルディージャ,ＳＣ相模原,4,1,J3
2024-09-28T15:03:00+09:00,ＦＣ岐阜,ツエーゲン金沢,1,0,J3
2024-09-28T16:03:00+09:00,名古屋グランパス,ジュビロ磐田,2,0,J1
2024-09-28T16:03:00+09:00,ヴァンフォーレ甲府,モンテディオ山形,1,2,J2
2024-09-28T17:03:00+09:00,ガンバ大阪,東京ヴェルディ,1,1,J1
2024-09-28T17:03:00+09:00,横浜Ｆ・マリノス,ＦＣ東京,1,3,J1
2024-09-28T18:03:00+09:00,セレッソ大阪,柏レイソル,0,0,J1
2024-09-28T18:03:00+09:00,清水エスパルス,横浜ＦＣ,1,1,J2
